	at org.neo4j.bolt.protocol.common.connector.connection.AtomicSchedulingConnection.executeJob(AtomicSchedulingConnection.java:336) ~[neo4j-bolt-5.13.0.jar:5.13.0]
	at org.neo4j.bolt.protocol.common.connector.connection.AtomicSchedulingConnection.doExecuteJobs(AtomicSchedulingConnection.java:315) ~[neo4j-bolt-5.13.0.jar:5.13.0]
	at org.neo4j.bolt.protocol.common.connector.connection.AtomicSchedulingConnection.executeJobs(AtomicSchedulingConnection.java:221) ~[neo4j-bolt-5.13.0.jar:5.13.0]
	at java.util.concurrent.Executors$RunnableAdapter.call(Executors.java:539) [?:?]
	at java.util.concurrent.FutureTask.run(FutureTask.java:264) [?:?]
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1136) [?:?]
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:635) [?:?]
	at java.lang.Thread.run(Thread.java:840) [?:?]
Caused by: io.netty.channel.StacklessClosedChannelException
	at io.netty.channel.AbstractChannel$AbstractUnsafe.write(Object, ChannelPromise)(Unknown Source) ~[netty-transport-4.1.100.Final.jar:4.1.100.Final]
2023-12-11 21:42:02.177+0000 INFO  Neo4j Server shutdown initiated by request
2023-12-11 21:42:02.183+0000 INFO  Stopping...
2023-12-11 21:42:07.449+0000 INFO  Stopped.
2023-12-11 22:45:55.070+0000 INFO  Logging config in use: Embedded default config 'default-user-logs.xml'
2023-12-11 22:45:55.074+0000 WARN  Use of deprecated setting 'dbms.directories.run'. It is replaced by 'server.directories.run'.
2023-12-11 22:45:55.075+0000 INFO  Starting...
2023-12-11 22:45:55.539+0000 INFO  This instance is ServerId{cd98db23} (cd98db23-5adf-48b3-b243-25214eb3a502)
2023-12-11 22:45:55.896+0000 INFO  ======== Neo4j 5.13.0 ========
2023-12-11 22:45:56.684+0000 INFO  Bolt enabled on 0.0.0.0:7687.
2023-12-11 22:45:57.013+0000 INFO  HTTP enabled on 0.0.0.0:7474.
2023-12-11 22:45:57.015+0000 INFO  Remote interface available at http://localhost:7474/
2023-12-11 22:45:57.017+0000 INFO  id: 7D4FFD549FD867306BD5665292492C8F4E674DD43637B66FF3832389C1AF3AA6
2023-12-11 22:45:57.018+0000 INFO  name: system
2023-12-11 22:45:57.019+0000 INFO  creationDate: 2023-12-08T11:13:37.095Z
2023-12-11 22:45:57.020+0000 INFO  Started.
2023-12-12 10:12:25.866+0000 WARN  [bolt-102] Terminating connection due to network error
org.neo4j.bolt.protocol.error.streaming.BoltStreamingWriteException: Failed to transmit operation result: Response write failure
	at org.neo4j.bolt.protocol.common.fsm.response.NetworkResponseHandler.onSuccess(NetworkResponseHandler.java:184) ~[neo4j-bolt-5.13.0.jar:5.13.0]
	at org.neo4j.bolt.protocol.common.connector.connection.AtomicSchedulingConnection.lambda$interrupt$6(AtomicSchedulingConnection.java:462) ~[neo4j-bolt-5.13.0.jar:5.13.0]
	at org.neo4j.bolt.protocol.common.connector.connection.AtomicSchedulingConnection.executeJob(AtomicSchedulingConnection.java:336) ~[neo4j-bolt-5.13.0.jar:5.13.0]
